user_id,topic_id,topic,subject,quiz_accuracy,avg_time_per_question,total_attempts,question_difficulty,videos_watched,articles_read,chatbot_questions,study_duration,daily_streak,ewma_accuracy,prerequisite_mastery,previous_attempt_accuracy,label
U1231,5,Trees,Data Structures & Algorithms,46.3,50.3,1,Medium,2,1,2,39.6,4,58.8,66.4,59.2,Moderate
U1235,27,Polymorphism,Object Oriented Programming,66.5,69.4,4,Medium,2,0,0,36.9,8,81.2,61.8,66.5,Moderate
U1068,1,Arrays,Data Structures & Algorithms,9.1,77.5,3,Medium,2,1,2,63.1,11,12.2,37.8,12.4,Weak
U1413,11,SQL,Database Management Systems,45.1,62.3,3,Easy,3,0,3,47.0,8,55.2,65.8,54.3,Moderate
U1374,9,Recursion,Data Structures & Algorithms,2.0,50.2,5,Easy,5,2,7,38.3,9,6.2,31.6,2.0,Weak
U1095,8,Searching,Data Structures & Algorithms,60.8,40.2,1,Easy,1,0,1,35.0,6,59.7,56.0,64.5,Moderate
U1375,7,Sorting,Data Structures & Algorithms,44.1,50.2,4,Easy,5,4,4,52.8,1,57.9,75.6,44.1,Moderate
U1226,3,Stacks,Data Structures & Algorithms,60.1,47.6,2,Medium,3,1,0,53.0,8,63.3,64.2,60.1,Moderate
U1409,13,Transactions,Database Management Systems,63.7,67.5,1,Medium,5,2,0,63.3,10,53.4,51.9,41.8,Moderate
U1342,26,Inheritance,Object Oriented Programming,2.0,70.7,4,Easy,2,2,2,55.7,9,4.3,24.2,2.0,Weak
U1140,13,Transactions,Database Management Systems,47.5,65.2,1,Easy,2,1,1,25.9,4,51.5,50.5,50.9,Weak
U1527,7,Sorting,Data Structures & Algorithms,17.9,53.7,3,Medium,2,1,1,26.2,9,27.8,32.1,47.1,Weak
U1562,11,SQL,Database Management Systems,25.3,68.8,5,Medium,3,1,2,54.4,9,33.1,41.2,40.0,Weak
U1235,2,Linked Lists,Data Structures & Algorithms,79.3,39.9,1,Easy,1,3,2,44.1,5,84.2,87.4,91.2,Strong
U1279,25,Objects,Object Oriented Programming,46.8,48.9,1,Easy,5,1,2,17.5,7,43.6,63.5,44.7,Moderate
U1182,27,Polymorphism,Object Oriented Programming,39.1,47.3,5,Easy,2,1,2,24.1,3,45.7,37.7,28.7,Weak
U1278,17,Scheduling,Operating Systems,76.4,24.4,1,Easy,2,3,0,30.6,5,77.2,80.3,76.4,Strong
U1398,21,TCP/IP,Computer Networks,19.8,76.2,5,Medium,6,0,1,38.7,4,30.7,40.2,9.0,Weak
U1047,2,Linked Lists,Data Structures & Algorithms,54.2,34.5,4,Easy,1,0,2,36.8,1,48.2,58.4,50.1,Moderate
U1413,21,TCP/IP,Computer Networks,47.0,51.5,4,Hard,3,1,0,43.2,8,61.9,63.0,63.9,Moderate
U1137,15,Processes,Operating Systems,98.7,42.6,1,Easy,2,1,0,39.7,7,79.1,80.7,67.6,Strong
U1386,22,DNS,Computer Networks,2.0,103.6,5,Medium,1,0,4,46.4,6,3.6,0.0,2.0,Weak
U1452,21,TCP/IP,Computer Networks,47.7,46.0,1,Easy,0,1,0,54.7,3,42.2,50.0,35.5,Moderate
U1308,4,Queues,Data Structures & Algorithms,33.5,47.7,4,Easy,3,3,0,30.7,3,40.5,53.0,33.5,Weak
U1159,19,Memory Management,Operating Systems,63.1,42.6,6,Easy,0,5,0,36.5,8,65.1,73.7,77.2,Moderate
U1166,20,OSI Model,Computer Networks,72.1,47.1,2,Easy,2,0,1,41.6,4,62.8,82.1,61.9,Strong
U1011,9,Recursion,Data Structures & Algorithms,67.6,32.9,1,Easy,8,0,0,24.0,5,74.6,83.7,70.5,Strong
U1211,21,TCP/IP,Computer Networks,43.0,55.0,3,Easy,2,3,2,34.4,6,39.7,49.3,47.0,Weak
U1506,19,Memory Management,Operating Systems,71.0,30.4,1,Medium,2,4,0,51.9,10,84.8,89.1,81.0,Strong
U1193,25,Objects,Object Oriented Programming,54.8,33.4,1,Easy,0,0,0,11.8,0,61.9,60.0,63.1,Moderate
U1307,10,ER Model,Database Management Systems,19.1,64.6,7,Medium,3,2,1,28.7,1,28.9,51.3,19.8,Weak
U1141,18,Deadlocks,Operating Systems,38.2,55.9,1,Easy,1,1,1,36.0,2,32.8,54.8,25.8,Weak
U1017,12,Normalization,Database Management Systems,45.9,62.2,4,Easy,1,2,0,40.8,8,46.2,61.8,51.5,Weak
U1190,22,DNS,Computer Networks,52.6,57.8,2,Easy,0,3,1,25.8,7,55.1,50.0,39.5,Moderate
U1365,21,TCP/IP,Computer Networks,12.1,83.2,7,Medium,4,4,4,27.2,8,11.9,23.8,10.1,Weak
U1370,24,Classes,Object Oriented Programming,27.9,74.2,1,Medium,3,2,4,58.4,7,24.0,50.9,17.6,Weak
U1124,11,SQL,Database Management Systems,7.8,88.9,1,Hard,0,1,3,33.6,2,13.8,27.6,2.0,Weak
U1572,17,Scheduling,Operating Systems,54.8,43.0,3,Easy,2,1,2,43.1,6,43.4,59.2,16.9,Moderate
U1189,5,Trees,Data Structures & Algorithms,15.7,80.8,2,Hard,1,0,1,32.7,2,18.6,48.3,8.1,Weak
U1041,6,Graphs,Data Structures & Algorithms,11.1,65.9,3,Hard,2,1,1,22.4,7,29.8,57.7,42.9,Weak
U1574,15,Processes,Operating Systems,96.2,49.8,1,Hard,0,0,0,46.9,2,91.0,89.4,91.4,Strong
U1182,23,Routing,Computer Networks,38.0,74.5,3,Medium,2,0,1,19.2,2,45.0,48.2,47.1,Weak
U1450,9,Recursion,Data Structures & Algorithms,72.3,66.1,1,Hard,2,2,2,23.8,1,63.8,71.9,61.0,Moderate
U1440,23,Routing,Computer Networks,37.6,61.6,3,Easy,1,0,1,13.8,2,41.4,33.8,43.8,Weak
U1167,1,Arrays,Data Structures & Algorithms,10.0,58.5,6,Hard,2,1,1,42.1,6,15.6,35.6,12.6,Weak
U1499,27,Polymorphism,Object Oriented Programming,80.7,63.0,1,Easy,3,3,1,39.1,10,89.2,69.3,99.0,Strong
U1448,2,Linked Lists,Data Structures & Algorithms,51.3,42.6,3,Easy,5,2,1,40.2,10,39.2,64.3,26.0,Moderate
U1424,23,Routing,Computer Networks,16.7,82.7,4,Medium,1,2,1,29.1,1,24.3,25.8,16.6,Weak
U1171,4,Queues,Data Structures & Algorithms,2.0,62.8,7,Medium,4,2,1,26.2,10,8.5,43.8,5.1,Weak
U1036,20,OSI Model,Computer Networks,57.6,50.6,3,Easy,0,1,0,23.0,8,46.2,62.0,52.2,Moderate
U1068,23,Routing,Computer Networks,23.0,81.0,5,Medium,1,1,2,59.5,6,20.5,19.0,23.0,Weak
U1487,15,Processes,Operating Systems,2.0,85.1,5,Hard,2,0,2,33.4,6,12.8,41.6,18.9,Weak
U1170,18,Deadlocks,Operating Systems,2.0,64.0,2,Hard,1,1,2,22.3,3,7.5,26.5,2.0,Weak
U1511,12,Normalization,Database Management Systems,23.7,65.4,4,Medium,6,0,4,29.6,6,31.7,43.0,28.7,Weak
U1406,27,Polymorphism,Object Oriented Programming,2.0,80.0,7,Easy,2,0,3,52.8,3,13.9,20.0,25.5,Weak
U1586,3,Stacks,Data Structures & Algorithms,79.1,42.0,2,Easy,6,2,0,52.9,5,72.4,76.9,81.5,Strong
U1486,13,Transactions,Database Management Systems,2.0,91.0,7,Medium,1,2,1,56.2,6,6.1,8.3,2.0,Weak
U1147,3,Stacks,Data Structures & Algorithms,5.7,56.3,3,Medium,4,1,7,30.3,9,29.0,54.0,61.0,Weak
U1301,6,Graphs,Data Structures & Algorithms,57.4,37.2,1,Medium,2,0,0,35.0,6,68.0,79.7,79.8,Strong
U1037,17,Scheduling,Operating Systems,53.1,49.7,1,Medium,1,0,2,38.1,6,49.2,77.0,32.8,Moderate
U1359,6,Graphs,Data Structures & Algorithms,43.2,57.3,4,Medium,2,1,2,53.3,9,46.2,59.1,40.2,Weak
U1182,26,Inheritance,Object Oriented Programming,47.1,48.6,6,Easy,2,1,1,24.8,5,48.0,52.0,52.7,Weak
U1134,22,DNS,Computer Networks,84.4,54.2,1,Medium,0,0,0,47.6,1,82.3,57.5,79.4,Strong
U1394,14,DBMS Indexes,Database Management Systems,47.7,60.1,6,Easy,2,1,3,52.7,5,39.1,61.1,18.0,Weak
U1510,13,Transactions,Database Management Systems,26.7,44.3,3,Easy,4,0,1,28.2,5,47.9,42.4,60.5,Weak
U1355,5,Trees,Data Structures & Algorithms,40.9,53.7,4,Easy,3,3,0,28.8,3,36.1,40.0,21.3,Weak
U1085,16,Threads,Operating Systems,20.9,70.1,3,Hard,4,0,1,47.3,7,34.1,54.5,29.8,Weak
U1321,6,Graphs,Data Structures & Algorithms,68.6,51.4,1,Medium,3,0,0,19.9,2,60.1,84.7,41.4,Strong
U1244,12,Normalization,Database Management Systems,18.4,57.1,1,Easy,1,1,5,39.4,3,32.0,48.3,18.4,Weak
U1550,6,Graphs,Data Structures & Algorithms,65.5,43.7,1,Medium,6,1,0,42.4,5,63.6,76.5,60.4,Strong
U1258,21,TCP/IP,Computer Networks,47.2,48.7,2,Easy,1,0,1,19.2,3,48.6,62.1,33.7,Moderate
U1220,4,Queues,Data Structures & Algorithms,32.7,59.7,1,Medium,4,2,2,42.0,9,39.2,67.3,31.1,Weak
U1233,18,Deadlocks,Operating Systems,50.0,69.1,3,Hard,2,2,2,53.3,1,51.0,65.4,41.3,Moderate
U1282,17,Scheduling,Operating Systems,17.5,59.4,2,Hard,2,2,3,86.5,6,39.7,61.1,46.8,Weak
U1274,1,Arrays,Data Structures & Algorithms,43.0,45.2,2,Easy,0,0,0,24.6,4,42.6,49.8,35.3,Moderate
U1181,23,Routing,Computer Networks,3.9,86.4,1,Medium,1,0,2,40.5,2,19.3,21.9,26.6,Weak
U1279,20,OSI Model,Computer Networks,80.6,48.0,4,Easy,2,2,0,28.1,3,52.0,57.2,34.2,Moderate
U1079,15,Processes,Operating Systems,17.8,61.8,2,Medium,3,0,2,47.2,4,22.0,43.0,22.7,Weak
U1239,22,DNS,Computer Networks,16.5,81.0,4,Medium,2,0,1,59.7,8,22.0,28.6,7.0,Weak
U1375,16,Threads,Operating Systems,73.9,51.1,3,Easy,4,3,1,46.7,8,61.0,69.7,68.8,Strong
U1350,2,Linked Lists,Data Structures & Algorithms,16.7,58.6,2,Medium,0,2,4,32.0,7,25.8,66.1,36.4,Weak
U1453,21,TCP/IP,Computer Networks,80.8,48.3,2,Medium,2,0,1,27.1,7,78.8,68.1,55.7,Strong
U1118,6,Graphs,Data Structures & Algorithms,77.5,28.5,3,Easy,5,0,1,43.6,4,63.7,74.0,55.1,Strong
U1252,3,Stacks,Data Structures & Algorithms,95.0,36.2,1,Easy,2,1,0,31.1,9,89.6,84.3,99.0,Strong
U1229,4,Queues,Data Structures & Algorithms,57.3,54.2,1,Medium,3,1,1,41.1,8,60.6,53.4,55.5,Moderate
U1278,15,Processes,Operating Systems,80.3,46.0,4,Medium,2,2,1,37.1,3,67.0,84.1,67.9,Strong
U1036,22,DNS,Computer Networks,27.7,68.4,1,Hard,2,2,1,39.1,4,49.5,34.8,27.7,Weak
U1086,27,Polymorphism,Object Oriented Programming,63.5,57.7,4,Medium,5,0,1,51.4,7,64.7,51.8,64.8,Moderate
U1040,10,ER Model,Database Management Systems,2.0,77.7,3,Hard,2,2,3,39.0,8,7.3,59.8,10.0,Weak
U1555,2,Linked Lists,Data Structures & Algorithms,65.4,47.3,1,Easy,3,1,1,72.3,9,53.2,68.7,40.6,Moderate
U1202,15,Processes,Operating Systems,54.4,50.2,2,Easy,0,2,0,23.1,2,38.6,46.2,25.6,Moderate
U1206,22,DNS,Computer Networks,2.0,87.5,3,Easy,6,4,1,54.2,9,5.2,1.3,3.9,Weak
U1285,12,Normalization,Database Management Systems,2.0,59.6,4,Easy,2,1,3,47.1,3,14.3,26.8,20.7,Weak
U1434,17,Scheduling,Operating Systems,64.9,45.7,2,Medium,1,1,0,15.5,1,57.6,63.4,54.7,Moderate
U1377,27,Polymorphism,Object Oriented Programming,36.8,83.1,3,Medium,2,1,2,14.6,1,35.4,20.1,36.2,Weak
U1294,14,DBMS Indexes,Database Management Systems,2.0,77.7,3,Medium,1,0,2,21.8,0,10.1,37.9,2.0,Weak
U1568,4,Queues,Data Structures & Algorithms,95.6,35.2,1,Easy,1,0,0,13.2,2,93.1,86.8,92.2,Strong
U1384,25,Objects,Object Oriented Programming,70.1,47.8,1,Hard,3,3,0,60.9,8,68.4,85.4,76.5,Strong
U1536,27,Polymorphism,Object Oriented Programming,73.2,48.2,1,Easy,3,4,2,35.9,4,79.3,58.0,88.7,Strong
U1528,25,Objects,Object Oriented Programming,34.3,56.7,4,Easy,4,2,3,54.8,11,31.3,55.5,15.2,Weak
U1281,21,TCP/IP,Computer Networks,34.8,48.4,3,Easy,2,2,3,65.4,7,42.8,48.8,34.8,Weak
U1069,22,DNS,Computer Networks,35.2,76.8,1,Hard,2,0,0,44.8,7,56.6,52.2,55.5,Weak
U1538,27,Polymorphism,Object Oriented Programming,69.2,56.3,1,Medium,1,0,0,71.1,10,68.2,47.4,68.8,Moderate
U1422,8,Searching,Data Structures & Algorithms,11.2,89.5,1,Easy,5,0,2,37.9,5,10.0,26.0,2.0,Weak
U1052,6,Graphs,Data Structures & Algorithms,81.3,50.6,1,Medium,4,3,0,12.9,9,69.2,86.8,58.8,Strong
U1428,11,SQL,Database Management Systems,14.6,87.0,4,Hard,1,2,0,55.1,9,30.3,41.7,38.6,Weak
U1212,14,DBMS Indexes,Database Management Systems,51.0,49.1,2,Medium,2,5,1,35.8,9,39.7,54.5,38.2,Moderate
U1320,16,Threads,Operating Systems,60.7,38.3,1,Easy,3,0,0,48.9,6,46.6,58.7,51.1,Moderate
U1051,2,Linked Lists,Data Structures & Algorithms,80.2,37.9,1,Easy,3,1,1,35.3,8,70.7,85.5,68.7,Strong
U1325,10,ER Model,Database Management Systems,99.0,41.3,1,Easy,2,0,0,42.1,5,92.5,80.9,99.0,Strong
U1451,10,ER Model,Database Management Systems,27.9,86.0,1,Hard,2,2,1,57.8,11,27.3,52.0,42.6,Weak
U1130,2,Linked Lists,Data Structures & Algorithms,37.5,47.9,2,Hard,3,3,1,54.8,5,40.7,74.5,29.2,Moderate
U1385,18,Deadlocks,Operating Systems,48.8,53.5,3,Hard,0,1,0,30.7,2,55.0,58.3,42.2,Moderate
U1421,12,Normalization,Database Management Systems,70.8,56.3,1,Medium,0,2,0,40.0,8,81.1,74.1,70.8,Strong
U1298,22,DNS,Computer Networks,17.4,85.1,3,Hard,1,2,5,40.8,12,33.3,35.6,47.4,Weak
U1444,19,Memory Management,Operating Systems,32.2,55.0,2,Hard,4,3,0,26.2,5,60.5,72.5,32.2,Moderate
U1288,4,Queues,Data Structures & Algorithms,3.8,64.8,5,Medium,4,2,5,48.6,6,24.1,52.9,32.1,Weak
U1073,7,Sorting,Data Structures & Algorithms,54.3,66.0,2,Hard,1,1,1,50.9,2,65.3,64.7,68.0,Moderate
U1374,21,TCP/IP,Computer Networks,2.0,69.1,4,Medium,3,3,6,42.7,8,4.9,24.7,2.0,Weak
U1088,25,Objects,Object Oriented Programming,72.8,47.0,2,Hard,2,4,1,31.8,10,86.8,92.2,94.4,Strong
U1175,8,Searching,Data Structures & Algorithms,19.4,63.6,3,Medium,3,2,2,40.2,4,20.2,28.1,17.3,Weak
U1024,14,DBMS Indexes,Database Management Systems,66.7,28.8,1,Medium,1,0,0,47.0,6,66.1,78.4,67.2,Strong
U1383,14,DBMS Indexes,Database Management Systems,71.6,41.5,1,Medium,2,0,1,30.5,2,68.3,64.9,45.9,Strong
U1315,4,Queues,Data Structures & Algorithms,53.0,36.3,3,Medium,1,0,0,33.0,4,55.9,72.2,56.2,Moderate
U1349,9,Recursion,Data Structures & Algorithms,39.3,50.2,2,Medium,1,1,0,40.3,1,60.1,71.6,39.3,Moderate
U1252,5,Trees,Data Structures & Algorithms,67.4,57.4,2,Medium,3,3,1,42.5,12,84.6,79.3,67.4,Strong
U1201,9,Recursion,Data Structures & Algorithms,9.3,62.5,6,Medium,2,0,2,12.1,3,23.1,51.0,22.8,Weak
U1214,15,Processes,Operating Systems,44.9,56.4,2,Medium,3,1,0,59.9,2,44.9,66.7,30.0,Moderate
U1176,9,Recursion,Data Structures & Algorithms,34.4,74.5,1,Medium,1,1,1,35.1,3,35.1,57.7,29.5,Weak
U1084,26,Inheritance,Object Oriented Programming,6.8,70.3,1,Easy,0,0,1,19.0,2,22.5,33.7,28.0,Weak
U1239,13,Transactions,Database Management Systems,30.4,66.3,4,Easy,2,1,3,22.7,3,32.7,31.0,40.8,Weak
U1561,17,Scheduling,Operating Systems,12.0,65.9,3,Hard,2,2,4,43.0,9,19.3,45.6,24.8,Weak
U1132,19,Memory Management,Operating Systems,49.0,78.9,4,Medium,2,0,1,35.2,2,26.2,41.8,15.2,Weak
U1391,14,DBMS Indexes,Database Management Systems,2.0,77.4,6,Medium,2,1,1,39.5,3,8.9,34.7,10.7,Weak
U1338,13,Transactions,Database Management Systems,52.3,77.7,2,Hard,2,0,2,49.5,6,57.1,52.0,59.8,Weak
U1561,3,Stacks,Data Structures & Algorithms,2.0,44.1,3,Easy,6,3,4,56.9,8,14.1,38.7,12.0,Weak
U1288,21,TCP/IP,Computer Networks,18.1,73.0,3,Easy,1,0,2,48.9,7,25.1,34.2,33.5,Weak
U1520,16,Threads,Operating Systems,34.7,54.6,5,Easy,2,3,1,35.0,4,35.2,40.1,34.7,Weak
U1276,1,Arrays,Data Structures & Algorithms,80.2,35.1,4,Medium,1,3,1,50.3,10,79.5,82.2,78.2,Strong
U1021,8,Searching,Data Structures & Algorithms,44.5,50.1,1,Easy,3,2,2,46.2,6,49.2,59.4,30.7,Moderate
U1244,22,DNS,Computer Networks,8.8,71.2,4,Medium,2,0,0,44.5,2,27.0,26.5,23.1,Weak
U1356,18,Deadlocks,Operating Systems,6.5,76.3,8,Medium,7,2,3,68.6,11,10.9,32.4,21.4,Weak
U1125,8,Searching,Data Structures & Algorithms,44.4,46.2,2,Easy,6,2,3,43.8,6,46.8,62.3,37.4,Moderate
U1048,2,Linked Lists,Data Structures & Algorithms,48.5,39.6,2,Easy,5,0,4,38.0,5,40.4,63.3,43.5,Moderate
U1170,20,OSI Model,Computer Networks,2.0,73.3,4,Hard,1,2,0,37.1,3,5.9,40.4,2.0,Weak
U1538,17,Scheduling,Operating Systems,60.3,39.6,1,Easy,2,4,2,49.7,5,67.0,69.9,70.6,Strong
U1298,26,Inheritance,Object Oriented Programming,37.8,83.5,3,Easy,0,4,1,51.4,4,44.6,41.5,57.5,Weak
U1060,20,OSI Model,Computer Networks,64.1,53.5,5,Medium,1,0,0,43.5,5,55.2,75.8,48.7,Moderate
U1592,11,SQL,Database Management Systems,54.4,59.6,2,Medium,0,1,0,36.7,2,61.8,59.4,62.1,Moderate
U1104,8,Searching,Data Structures & Algorithms,74.2,39.2,1,Hard,1,0,1,33.7,3,88.2,85.3,74.2,Strong
U1243,1,Arrays,Data Structures & Algorithms,60.8,49.9,3,Medium,1,3,1,48.8,14,61.4,73.3,65.4,Moderate
U1596,3,Stacks,Data Structures & Algorithms,26.5,32.9,2,Easy,2,1,4,52.2,9,30.4,64.0,40.3,Weak
U1042,19,Memory Management,Operating Systems,2.0,72.4,5,Medium,1,1,0,30.4,9,6.9,53.0,3.0,Weak
U1075,25,Objects,Object Oriented Programming,71.1,57.2,4,Hard,5,0,2,53.8,4,65.3,84.0,46.9,Moderate
U1427,2,Linked Lists,Data Structures & Algorithms,58.3,32.9,2,Easy,2,0,0,47.1,1,45.6,67.8,29.3,Moderate
U1443,23,Routing,Computer Networks,71.9,62.2,2,Easy,3,2,1,67.7,8,70.0,54.5,70.6,Moderate
U1041,27,Polymorphism,Object Oriented Programming,42.9,60.3,2,Easy,2,2,3,24.8,1,37.8,31.2,34.6,Weak
U1096,19,Memory Management,Operating Systems,8.1,55.3,5,Medium,1,0,1,25.2,2,17.2,37.8,19.1,Weak
U1270,12,Normalization,Database Management Systems,65.7,58.4,1,Hard,2,1,2,43.8,8,74.4,78.0,57.4,Strong
U1473,23,Routing,Computer Networks,39.5,73.7,4,Easy,1,1,0,44.6,6,41.0,34.8,48.7,Weak
U1103,15,Processes,Operating Systems,58.0,34.7,2,Medium,0,2,0,14.6,10,50.3,60.8,46.9,Moderate
U1323,16,Threads,Operating Systems,2.0,60.6,5,Medium,2,5,1,7.4,8,2.7,29.1,2.0,Weak
U1175,2,Linked Lists,Data Structures & Algorithms,14.7,56.8,2,Easy,1,4,2,29.8,8,19.8,42.2,22.5,Weak
U1327,23,Routing,Computer Networks,41.4,77.8,3,Easy,4,2,0,30.6,11,38.2,23.3,34.9,Weak
U1543,15,Processes,Operating Systems,42.2,46.9,3,Easy,5,0,0,34.9,5,30.2,54.0,17.7,Weak
U1399,5,Trees,Data Structures & Algorithms,40.5,54.4,4,Medium,1,0,0,29.7,1,53.0,62.0,51.6,Weak
U1134,17,Scheduling,Operating Systems,90.7,33.2,1,Medium,2,2,0,32.4,5,85.8,93.3,87.0,Strong
U1001,26,Inheritance,Object Oriented Programming,96.3,40.3,2,Easy,4,2,0,56.6,8,88.9,84.3,78.7,Strong
U1120,9,Recursion,Data Structures & Algorithms,71.0,20.2,3,Easy,1,3,1,21.3,2,64.2,60.2,52.7,Strong
U1110,7,Sorting,Data Structures & Algorithms,37.4,69.3,4,Medium,3,2,5,52.2,6,35.1,46.9,18.0,Weak
U1071,15,Processes,Operating Systems,60.9,31.3,2,Easy,1,0,0,25.6,2,63.0,60.6,60.9,Moderate
U1495,13,Transactions,Database Management Systems,2.0,82.7,8,Hard,2,2,2,47.4,6,13.6,19.2,18.8,Weak
U1056,2,Linked Lists,Data Structures & Algorithms,18.6,61.3,4,Easy,3,2,2,39.8,6,12.3,31.4,18.6,Weak
U1504,9,Recursion,Data Structures & Algorithms,26.3,56.7,5,Medium,3,1,2,18.5,2,29.3,50.1,17.6,Weak
U1461,27,Polymorphism,Object Oriented Programming,21.8,72.5,3,Medium,2,1,1,36.1,6,39.3,30.8,60.5,Weak
U1028,19,Memory Management,Operating Systems,39.5,40.8,1,Easy,3,3,3,37.5,3,45.9,62.2,60.5,Moderate
U1320,2,Linked Lists,Data Structures & Algorithms,38.3,48.2,1,Easy,6,1,3,49.8,5,44.6,59.1,33.2,Moderate
U1062,6,Graphs,Data Structures & Algorithms,72.7,36.5,4,Medium,2,0,2,35.0,9,72.7,79.9,82.3,Strong
U1351,15,Processes,Operating Systems,55.2,61.1,2,Easy,2,0,2,59.4,6,55.7,62.9,55.2,Moderate
U1368,4,Queues,Data Structures & Algorithms,20.1,65.3,2,Medium,2,0,1,20.2,3,11.9,21.8,2.0,Weak
U1464,17,Scheduling,Operating Systems,73.2,51.8,2,Easy,2,2,1,47.1,9,74.4,76.6,78.9,Strong
U1375,17,Scheduling,Operating Systems,44.8,48.8,1,Medium,7,2,3,40.2,10,56.3,67.0,67.8,Moderate
U1578,21,TCP/IP,Computer Networks,10.9,81.6,4,Hard,3,3,4,64.1,6,23.7,34.1,21.8,Weak
U1264,17,Scheduling,Operating Systems,88.6,34.7,2,Easy,0,3,0,32.3,5,77.3,73.1,74.3,Strong
U1239,9,Recursion,Data Structures & Algorithms,39.8,58.0,3,Easy,2,1,3,46.9,7,34.8,45.3,30.4,Weak
U1398,16,Threads,Operating Systems,9.0,58.8,1,Medium,3,1,1,2.0,6,35.3,58.1,9.0,Weak
U1422,13,Transactions,Database Management Systems,6.3,84.8,2,Medium,0,2,2,10.9,4,5.2,32.9,2.0,Weak
U1076,9,Recursion,Data Structures & Algorithms,79.1,25.5,6,Easy,2,1,0,40.3,1,77.7,72.2,59.9,Strong
U1573,15,Processes,Operating Systems,26.1,67.2,3,Medium,1,0,3,44.7,6,33.9,47.0,52.4,Weak
U1315,14,DBMS Indexes,Database Management Systems,67.8,52.0,4,Medium,2,2,0,31.0,8,69.4,71.7,67.8,Moderate
U1562,2,Linked Lists,Data Structures & Algorithms,45.3,72.1,3,Medium,4,2,2,61.2,7,40.4,50.7,36.2,Weak
U1270,5,Trees,Data Structures & Algorithms,84.4,45.8,1,Medium,4,0,0,62.0,6,87.0,75.9,92.3,Strong
U1088,2,Linked Lists,Data Structures & Algorithms,90.0,35.5,1,Medium,5,1,0,32.8,6,92.2,98.6,90.0,Strong
U1568,21,TCP/IP,Computer Networks,57.0,53.7,1,Hard,1,0,0,23.6,4,83.3,82.5,93.8,Strong
U1042,16,Threads,Operating Systems,2.1,74.7,3,Hard,0,0,4,45.0,5,2.9,28.6,2.0,Weak
U1432,20,OSI Model,Computer Networks,39.4,46.6,3,Easy,0,0,1,22.1,2,43.9,55.4,39.4,Weak
U1545,21,TCP/IP,Computer Networks,24.3,65.4,6,Easy,2,1,2,38.5,3,35.9,41.2,48.0,Weak
U1184,18,Deadlocks,Operating Systems,56.6,49.0,2,Easy,1,2,0,30.4,7,47.7,63.4,35.3,Moderate
U1058,26,Inheritance,Object Oriented Programming,21.6,67.3,6,Easy,1,0,1,23.6,7,14.9,22.5,12.2,Weak
U1337,11,SQL,Database Management Systems,45.3,54.5,2,Medium,0,1,0,19.5,3,60.9,68.9,78.7,Moderate
U1015,24,Classes,Object Oriented Programming,30.6,68.5,4,Medium,4,3,2,35.9,3,39.0,53.2,42.9,Weak
U1019,23,Routing,Computer Networks,2.0,75.5,6,Hard,2,1,3,23.3,7,17.7,31.9,24.5,Weak
U1301,3,Stacks,Data Structures & Algorithms,69.3,52.7,1,Hard,2,2,1,44.6,7,62.6,69.7,44.3,Strong
U1332,10,ER Model,Database Management Systems,51.1,38.0,2,Easy,1,0,1,32.3,2,54.1,67.2,59.0,Moderate
U1484,12,Normalization,Database Management Systems,54.1,47.6,3,Hard,5,3,0,36.9,10,76.3,80.2,99.0,Moderate
U1311,20,OSI Model,Computer Networks,14.0,74.5,2,Easy,5,1,2,42.2,7,8.7,36.9,9.7,Weak
U1344,10,ER Model,Database Management Systems,51.5,59.5,4,Hard,4,3,0,35.8,1,71.7,80.7,51.5,Moderate
U1301,15,Processes,Operating Systems,70.1,64.3,1,Hard,0,0,1,20.6,4,74.3,78.9,70.4,Strong
U1273,1,Arrays,Data Structures & Algorithms,62.8,33.0,3,Medium,2,1,1,22.8,7,60.9,68.8,49.2,Moderate
U1595,8,Searching,Data Structures & Algorithms,50.9,31.3,1,Easy,2,2,1,47.4,3,55.7,64.4,47.6,Moderate
U1315,2,Linked Lists,Data Structures & Algorithms,69.6,20.6,3,Easy,2,2,1,47.7,3,72.1,89.8,82.1,Strong
U1576,19,Memory Management,Operating Systems,18.2,63.1,3,Hard,3,2,4,41.9,4,34.7,61.6,24.9,Weak
U1327,19,Memory Management,Operating Systems,32.5,68.2,4,Hard,7,1,5,43.5,9,37.7,51.2,32.5,Weak
U1594,12,Normalization,Database Management Systems,35.9,57.6,3,Medium,3,2,2,36.2,4,60.4,56.9,35.9,Weak
U1273,20,OSI Model,Computer Networks,65.3,40.9,5,Medium,5,3,1,42.4,6,59.2,72.8,46.6,Moderate
U1490,12,Normalization,Database Management Systems,34.4,60.1,2,Easy,2,2,1,52.9,8,23.2,25.5,8.7,Weak
U1448,6,Graphs,Data Structures & Algorithms,37.6,47.8,4,Easy,2,1,1,57.1,7,35.4,61.3,39.5,Weak
U1474,5,Trees,Data Structures & Algorithms,58.8,43.2,5,Easy,3,2,0,27.6,3,61.9,62.8,45.7,Moderate
U1154,19,Memory Management,Operating Systems,69.4,57.1,2,Medium,3,0,0,55.7,8,70.7,71.8,54.2,Strong
U1361,6,Graphs,Data Structures & Algorithms,50.2,55.9,5,Easy,0,0,2,51.1,4,41.7,54.3,36.8,Weak
U1082,1,Arrays,Data Structures & Algorithms,50.6,56.1,2,Easy,2,0,4,42.5,4,43.7,63.9,35.7,Moderate
